compound_id,label
DEC_04394,decoy
DEC_04395,decoy
DEC_04396,decoy
DEC_04397,decoy
DEC_04398,decoy
DEC_04399,decoy
DEC_04400,decoy
DEC_04401,decoy
DEC_04402,decoy
DEC_04403,decoy
DEC_04404,decoy
DEC_04405,decoy
DEC_04406,decoy
DEC_04407,decoy
DEC_04408,decoy
DEC_04409,decoy
DEC_04410,decoy
DEC_04411,decoy
DEC_04412,decoy
DEC_04413,decoy
DEC_04414,decoy
DEC_04415,decoy
DEC_04416,decoy
DEC_04417,decoy
DEC_04418,decoy
DEC_04419,decoy
DEC_04420,decoy
DEC_04421,decoy
DEC_04422,decoy
DEC_04423,decoy
DEC_04424,decoy
DEC_04425,decoy
DEC_04426,decoy
DEC_04427,decoy
DEC_04428,decoy
DEC_04429,decoy
DEC_04430,decoy
DEC_04431,decoy
DEC_04432,decoy
DEC_04433,decoy
DEC_04434,decoy
DEC_04435,decoy
DEC_04436,decoy
DEC_04437,decoy
DEC_04438,decoy
DEC_04439,decoy
DEC_04440,decoy
DEC_04441,decoy
DEC_04442,decoy
DEC_04443,decoy
DEC_04444,decoy
DEC_04445,decoy
DEC_04446,decoy
DEC_04447,decoy
DEC_04448,decoy
DEC_04449,decoy
DEC_04450,decoy
DEC_04451,decoy
DEC_04452,decoy
DEC_04453,decoy
DEC_04454,decoy
DEC_04455,decoy
DEC_04456,decoy
DEC_04457,decoy
DEC_04458,decoy
DEC_04459,decoy
DEC_04460,decoy
DEC_04461,decoy
DEC_04462,decoy
DEC_04463,decoy
DEC_04464,decoy
DEC_04465,decoy
DEC_04466,decoy
DEC_04467,decoy
DEC_04468,decoy
DEC_04469,decoy
DEC_04470,decoy
DEC_04471,decoy
DEC_04472,decoy
DEC_04473,decoy
DEC_04474,decoy
DEC_04475,decoy
DEC_04476,decoy
DEC_04477,decoy
DEC_04478,decoy
DEC_04479,decoy
DEC_04480,decoy
DEC_04481,decoy
DEC_04482,decoy
DEC_04483,decoy
DEC_04484,decoy
DEC_04485,decoy
DEC_04486,decoy
DEC_04487,decoy
DEC_04488,decoy
DEC_04489,decoy
DEC_04490,decoy
DEC_04491,decoy
DEC_04492,decoy
DEC_04493,decoy
DEC_04494,decoy
DEC_04495,decoy
DEC_04496,decoy
DEC_04497,decoy
DEC_04498,decoy
DEC_04499,decoy
DEC_04500,decoy
DEC_04501,decoy
DEC_04502,decoy
DEC_04503,decoy
DEC_04504,decoy
DEC_04505,decoy
DEC_04506,decoy
DEC_04507,decoy
DEC_04508,decoy
DEC_04509,decoy
DEC_04510,decoy
DEC_04511,decoy
DEC_04512,decoy
DEC_04513,decoy
DEC_04514,decoy
DEC_04515,decoy
DEC_04516,decoy
DEC_04517,decoy
DEC_04518,decoy
DEC_04519,decoy
DEC_04520,decoy
DEC_04521,decoy
DEC_04522,decoy
DEC_04523,decoy
DEC_04524,decoy
DEC_04525,decoy
DEC_04526,decoy
DEC_04527,decoy
DEC_04528,decoy
DEC_04529,decoy
DEC_04530,decoy
DEC_04531,decoy
DEC_04532,decoy
DEC_04533,decoy
DEC_04534,decoy
DEC_04535,decoy
DEC_04536,decoy
DEC_04537,decoy
DEC_04538,decoy
DEC_04539,decoy
DEC_04540,decoy
DEC_04541,decoy
DEC_04542,decoy
DEC_04543,decoy
DEC_04544,decoy
DEC_04545,decoy
DEC_04546,decoy
DEC_04547,decoy
DEC_04548,decoy
DEC_04549,decoy
DEC_04550,decoy
DEC_04551,decoy
DEC_04552,decoy
DEC_04553,decoy
DEC_04554,decoy
DEC_04555,decoy
DEC_04556,decoy
DEC_04557,decoy
DEC_04558,decoy
DEC_04559,decoy
DEC_04560,decoy
DEC_04561,decoy
DEC_04562,decoy
DEC_04563,decoy
DEC_04564,decoy
DEC_04565,decoy
DEC_04566,decoy
DEC_04567,decoy
DEC_04568,decoy
DEC_04569,decoy
DEC_04570,decoy
DEC_04571,decoy
DEC_04572,decoy
DEC_04573,decoy
DEC_04574,decoy
DEC_04575,decoy
DEC_04576,decoy
DEC_04577,decoy
DEC_04578,decoy
DEC_04579,decoy
DEC_04580,decoy
DEC_04581,decoy
DEC_04582,decoy
DEC_04583,decoy
DEC_04584,decoy
DEC_04585,decoy
DEC_04586,decoy
DEC_04587,decoy
DEC_04588,decoy
DEC_04589,decoy
DEC_04590,decoy
DEC_04591,decoy
DEC_04592,decoy
DEC_04593,decoy
DEC_04594,decoy
DEC_04595,decoy
DEC_04596,decoy
DEC_04597,decoy
DEC_04598,decoy
DEC_04599,decoy
DEC_04600,decoy
DEC_04601,decoy
DEC_04602,decoy
DEC_04603,decoy
DEC_04604,decoy
DEC_04605,decoy
DEC_04606,decoy
DEC_04607,decoy
DEC_04608,decoy
DEC_04609,decoy
DEC_04610,decoy
DEC_04611,decoy
DEC_04612,decoy
DEC_04613,decoy
DEC_04614,decoy
DEC_04615,decoy
DEC_04616,decoy
DEC_04617,decoy
DEC_04618,decoy
DEC_04619,decoy
DEC_04620,decoy
DEC_04621,decoy
DEC_04622,decoy
DEC_04623,decoy
DEC_04624,decoy
DEC_04625,decoy
DEC_04626,decoy
DEC_04627,decoy
DEC_04628,decoy
DEC_04629,decoy
DEC_04630,decoy
DEC_04631,decoy
DEC_04632,decoy
DEC_04633,decoy
DEC_04634,decoy
DEC_04635,decoy
DEC_04636,decoy
DEC_04637,decoy
DEC_04638,decoy
DEC_04639,decoy
DEC_04640,decoy
DEC_04641,decoy
DEC_04642,decoy
DEC_04643,decoy
DEC_04644,decoy
DEC_04645,decoy
DEC_04646,decoy
DEC_04647,decoy
DEC_04648,decoy
DEC_04649,decoy
DEC_04650,decoy
DEC_04651,decoy
DEC_04652,decoy
DEC_04653,decoy
DEC_04654,decoy
DEC_04655,decoy
DEC_04656,decoy
DEC_04657,decoy
DEC_04658,decoy
DEC_04659,decoy
DEC_04660,decoy
DEC_04661,decoy
DEC_04662,decoy
DEC_04663,decoy
DEC_04664,decoy
DEC_04665,decoy
DEC_04666,decoy
DEC_04667,decoy
DEC_04668,decoy
DEC_04669,decoy
DEC_04670,decoy
DEC_04671,decoy
DEC_04672,decoy
DEC_04673,decoy
DEC_04674,decoy
DEC_04675,decoy
DEC_04676,decoy
DEC_04677,decoy
DEC_04678,decoy
DEC_04679,decoy
DEC_04680,decoy
DEC_04681,decoy
DEC_04682,decoy
DEC_04683,decoy
DEC_04684,decoy
DEC_04685,decoy
DEC_04686,decoy
DEC_04687,decoy
DEC_04688,decoy
DEC_04689,decoy
DEC_04690,decoy
DEC_04691,decoy
DEC_04692,decoy
DEC_04693,decoy
DEC_04694,decoy
DEC_04695,decoy
DEC_04696,decoy
DEC_04697,decoy
DEC_04698,decoy
DEC_04699,decoy
DEC_04700,decoy
DEC_04701,decoy
DEC_04702,decoy
DEC_04703,decoy
DEC_04704,decoy
DEC_04705,decoy
DEC_04706,decoy
DEC_04707,decoy
DEC_04708,decoy
DEC_04709,decoy
DEC_04710,decoy
DEC_04711,decoy
DEC_04712,decoy
DEC_04713,decoy
DEC_04714,decoy
DEC_04715,decoy
DEC_04716,decoy
DEC_04717,decoy
DEC_04718,decoy
DEC_04719,decoy
DEC_04720,decoy
DEC_04721,decoy
DEC_04722,decoy
DEC_04723,decoy
DEC_04724,decoy
DEC_04725,decoy
DEC_04726,decoy
DEC_04727,decoy
DEC_04728,decoy
DEC_04729,decoy
DEC_04730,decoy
DEC_04731,decoy
DEC_04732,decoy
DEC_04733,decoy
DEC_04734,decoy
DEC_04735,decoy
DEC_04736,decoy
DEC_04737,decoy
DEC_04738,decoy
DEC_04739,decoy
DEC_04740,decoy
DEC_04741,decoy
DEC_04742,decoy
DEC_04743,decoy
DEC_04744,decoy
DEC_04745,decoy
DEC_04746,decoy
DEC_04747,decoy
DEC_04748,decoy
DEC_04749,decoy
DEC_04750,decoy
DEC_04751,decoy
DEC_04752,decoy
DEC_04753,decoy
DEC_04754,decoy
DEC_04755,decoy
DEC_04756,decoy
DEC_04757,decoy
DEC_04758,decoy
DEC_04759,decoy
DEC_04760,decoy
DEC_04761,decoy
DEC_04762,decoy
DEC_04763,decoy
DEC_04764,decoy
DEC_04765,decoy
DEC_04766,decoy
DEC_04767,decoy
DEC_04768,decoy
DEC_04769,decoy
DEC_04770,decoy
DEC_04771,decoy
DEC_04772,decoy
DEC_04773,decoy
DEC_04774,decoy
DEC_04775,decoy
DEC_04776,decoy
DEC_04777,decoy
DEC_04778,decoy
DEC_04779,decoy
DEC_04780,decoy
DEC_04781,decoy
DEC_04782,decoy
DEC_04783,decoy
DEC_04784,decoy
DEC_04785,decoy
DEC_04786,decoy
DEC_04787,decoy
DEC_04788,decoy
DEC_04789,decoy
DEC_04790,decoy
DEC_04791,decoy
DEC_04792,decoy
DEC_04793,decoy
DEC_04794,decoy
DEC_04795,decoy
DEC_04796,decoy
DEC_04797,decoy
DEC_04798,decoy
DEC_04799,decoy
DEC_04800,decoy
DEC_04801,decoy
DEC_04802,decoy
DEC_04803,decoy
DEC_04804,decoy
DEC_04805,decoy
DEC_04806,decoy
DEC_04807,decoy
DEC_04808,decoy
DEC_04809,decoy
DEC_04810,decoy
DEC_04811,decoy
DEC_04812,decoy
DEC_04813,decoy
DEC_04814,decoy
DEC_04815,decoy
DEC_04816,decoy
DEC_04817,decoy
DEC_04818,decoy
DEC_04819,decoy
DEC_04820,decoy
DEC_04821,decoy
DEC_04822,decoy
DEC_04823,decoy
DEC_04824,decoy
DEC_04825,decoy
DEC_04826,decoy
DEC_04827,decoy
DEC_04828,decoy
DEC_04829,decoy
DEC_04830,decoy
DEC_04831,decoy
DEC_04832,decoy
DEC_04833,decoy
DEC_04834,decoy
DEC_04835,decoy
DEC_04836,decoy
DEC_04837,decoy
DEC_04838,decoy
DEC_04839,decoy
DEC_04840,decoy
DEC_04841,decoy
DEC_04842,decoy
DEC_04843,decoy
DEC_04844,decoy
DEC_04845,decoy
DEC_04846,decoy
DEC_04847,decoy
DEC_04848,decoy
DEC_04849,decoy
DEC_04850,decoy
DEC_04851,decoy
DEC_04852,decoy
DEC_04853,decoy
DEC_04854,decoy
DEC_04855,decoy
DEC_04856,decoy
DEC_04857,decoy
DEC_04858,decoy
DEC_04859,decoy
DEC_04860,decoy
DEC_04861,decoy
DEC_04862,decoy
DEC_04863,decoy
DEC_04864,decoy
DEC_04865,decoy
DEC_04866,decoy
DEC_04867,decoy
DEC_04868,decoy
DEC_04869,decoy
DEC_04870,decoy
DEC_04871,decoy
DEC_04872,decoy
DEC_04873,decoy
DEC_04874,decoy
DEC_04875,decoy
DEC_04876,decoy
DEC_04877,decoy
DEC_04878,decoy
DEC_04879,decoy
DEC_04880,decoy
DEC_04881,decoy
DEC_04882,decoy
DEC_04883,decoy
DEC_04884,decoy
DEC_04885,decoy
DEC_04886,decoy
DEC_04887,decoy
DEC_04888,decoy
DEC_04889,decoy
DEC_04890,decoy
DEC_04891,decoy
DEC_04892,decoy
DEC_04893,decoy
DEC_04894,decoy
DEC_04895,decoy
DEC_04896,decoy
DEC_04897,decoy
DEC_04898,decoy
DEC_04899,decoy
DEC_04900,decoy
DEC_04901,decoy
DEC_04902,decoy
DEC_04903,decoy
DEC_04904,decoy
DEC_04905,decoy
DEC_04906,decoy
DEC_04907,decoy
DEC_04908,decoy
DEC_04909,decoy
DEC_04910,decoy
DEC_04911,decoy
DEC_04912,decoy
DEC_04913,decoy
DEC_04914,decoy
DEC_04915,decoy
DEC_04916,decoy
DEC_04917,decoy
DEC_04918,decoy
DEC_04919,decoy
DEC_04920,decoy
DEC_04921,decoy
DEC_04922,decoy
DEC_04923,decoy
DEC_04924,decoy
DEC_04925,decoy
DEC_04926,decoy
DEC_04927,decoy
DEC_04928,decoy
DEC_04929,decoy
DEC_04930,decoy
DEC_04931,decoy
DEC_04932,decoy
DEC_04933,decoy
DEC_04934,decoy
DEC_04935,decoy
DEC_04936,decoy
DEC_04937,decoy
DEC_04938,decoy
DEC_04939,decoy
DEC_04940,decoy
DEC_04941,decoy
DEC_04942,decoy
DEC_04943,decoy
DEC_04944,decoy
DEC_04945,decoy
DEC_04946,decoy
DEC_04947,decoy
DEC_04948,decoy
DEC_04949,decoy
DEC_04950,decoy
DEC_04951,decoy
DEC_04952,decoy
DEC_04953,decoy
DEC_04954,decoy
DEC_04955,decoy
DEC_04956,decoy
DEC_04957,decoy
DEC_04958,decoy
DEC_04959,decoy
DEC_04960,decoy
DEC_04961,decoy
DEC_04962,decoy
DEC_04963,decoy
DEC_04964,decoy
DEC_04965,decoy
DEC_04966,decoy
DEC_04967,decoy
DEC_04968,decoy
DEC_04969,decoy
DEC_04970,decoy
DEC_04971,decoy
DEC_04972,decoy
DEC_04973,decoy
DEC_04974,decoy
DEC_04975,decoy
DEC_04976,decoy
DEC_04977,decoy
DEC_04978,decoy
DEC_04979,decoy
DEC_04980,decoy
DEC_04981,decoy
DEC_04982,decoy
DEC_04983,decoy
DEC_04984,decoy
DEC_04985,decoy
DEC_04986,decoy
DEC_04987,decoy
DEC_04988,decoy
DEC_04989,decoy
DEC_04990,decoy
DEC_04991,decoy
DEC_04992,decoy
DEC_04993,decoy
DEC_04994,decoy
DEC_04995,decoy
DEC_04996,decoy
DEC_04997,decoy
DEC_04998,decoy
DEC_04999,decoy
DEC_05000,decoy
DEC_05001,decoy
DEC_05002,decoy
DEC_05003,decoy
DEC_05004,decoy
DEC_05005,decoy
DEC_05006,decoy
DEC_05007,decoy
DEC_05008,decoy
DEC_05009,decoy
DEC_05010,decoy
DEC_05011,decoy
DEC_05012,decoy
DEC_05013,decoy
DEC_05014,decoy
DEC_05015,decoy
DEC_05016,decoy
DEC_05017,decoy
DEC_05018,decoy
DEC_05019,decoy
DEC_05020,decoy
DEC_05021,decoy
DEC_05022,decoy
DEC_05023,decoy
DEC_05024,decoy
DEC_05025,decoy
DEC_05026,decoy
DEC_05027,decoy
DEC_05028,decoy
DEC_05029,decoy
DEC_05030,decoy
DEC_05031,decoy
DEC_05032,decoy
DEC_05033,decoy
DEC_05034,decoy
DEC_05035,decoy
DEC_05036,decoy
DEC_05037,decoy
DEC_05038,decoy
DEC_05039,decoy
DEC_05040,decoy
DEC_05041,decoy
DEC_05042,decoy
DEC_05043,decoy
DEC_05044,decoy
DEC_05045,decoy
DEC_05046,decoy
DEC_05047,decoy
DEC_05048,decoy
DEC_05049,decoy
DEC_05050,decoy
DEC_05051,decoy
DEC_05052,decoy
DEC_05053,decoy
DEC_05054,decoy
DEC_05055,decoy
DEC_05056,decoy
DEC_05057,decoy
DEC_05058,decoy
DEC_05059,decoy
DEC_05060,decoy
DEC_05061,decoy
DEC_05062,decoy
DEC_05063,decoy
DEC_05064,decoy
DEC_05065,decoy
DEC_05066,decoy
DEC_05067,decoy
DEC_05068,decoy
DEC_05069,decoy
DEC_05070,decoy
DEC_05071,decoy
DEC_05072,decoy
DEC_05073,decoy
DEC_05074,decoy
DEC_05075,decoy
DEC_05076,decoy
DEC_05077,decoy
DEC_05078,decoy
DEC_05079,decoy
DEC_05080,decoy
DEC_05081,decoy
DEC_05082,decoy
DEC_05083,decoy
DEC_05084,decoy
DEC_05085,decoy
DEC_05086,decoy
DEC_05087,decoy
DEC_05088,decoy
DEC_05089,decoy
DEC_05090,decoy
DEC_05091,decoy
DEC_05092,decoy
DEC_05093,decoy
DEC_05094,decoy
DEC_05095,decoy
DEC_05096,decoy
DEC_05097,decoy
DEC_05098,decoy
DEC_05099,decoy
DEC_05100,decoy
DEC_05101,decoy
DEC_05102,decoy
DEC_05103,decoy
DEC_05104,decoy
DEC_05105,decoy
DEC_05106,decoy
DEC_05107,decoy
DEC_05108,decoy
DEC_05109,decoy
DEC_05110,decoy
DEC_05111,decoy
DEC_05112,decoy
DEC_05113,decoy
DEC_05114,decoy
DEC_05115,decoy
DEC_05116,decoy
DEC_05117,decoy
DEC_05118,decoy
DEC_05119,decoy
DEC_05120,decoy
DEC_05121,decoy
DEC_05122,decoy
DEC_05123,decoy
DEC_05124,decoy
DEC_05125,decoy
DEC_05126,decoy
DEC_05127,decoy
DEC_05128,decoy
DEC_05129,decoy
DEC_05130,decoy
DEC_05131,decoy
DEC_05132,decoy
DEC_05133,decoy
DEC_05134,decoy
DEC_05135,decoy
DEC_05136,decoy
DEC_05137,decoy
DEC_05138,decoy
DEC_05139,decoy
DEC_05140,decoy
DEC_05141,decoy
DEC_05142,decoy
DEC_05143,decoy
DEC_05144,decoy
DEC_05145,decoy
DEC_05146,decoy
DEC_05147,decoy
DEC_05148,decoy
DEC_05149,decoy
DEC_05150,decoy
DEC_05151,decoy
DEC_05152,decoy
DEC_05153,decoy
DEC_05154,decoy
DEC_05155,decoy
DEC_05156,decoy
DEC_05157,decoy
DEC_05158,decoy
DEC_05159,decoy
DEC_05160,decoy
DEC_05161,decoy
DEC_05162,decoy
DEC_05163,decoy
DEC_05164,decoy
DEC_05165,decoy
DEC_05166,decoy
DEC_05167,decoy
DEC_05168,decoy
DEC_05169,decoy
DEC_05170,decoy
DEC_05171,decoy
DEC_05172,decoy
DEC_05173,decoy
DEC_05174,decoy
DEC_05175,decoy
DEC_05176,decoy
DEC_05177,decoy
DEC_05178,decoy
DEC_05179,decoy
DEC_05180,decoy
DEC_05181,decoy
DEC_05182,decoy
DEC_05183,decoy
DEC_05184,decoy
DEC_05185,decoy
DEC_05186,decoy
DEC_05187,decoy
DEC_05188,decoy
DEC_05189,decoy
DEC_05190,decoy
DEC_05191,decoy
DEC_05192,decoy
DEC_05193,decoy
DEC_05194,decoy
DEC_05195,decoy
DEC_05196,decoy
DEC_05197,decoy
DEC_05198,decoy
DEC_05199,decoy
DEC_05200,decoy
DEC_05201,decoy
DEC_05202,decoy
DEC_05203,decoy
DEC_05204,decoy
DEC_05205,decoy
DEC_05206,decoy
DEC_05207,decoy
DEC_05208,decoy
DEC_05209,decoy
DEC_05210,decoy
DEC_05211,decoy
DEC_05212,decoy
DEC_05213,decoy
DEC_05214,decoy
DEC_05215,decoy
DEC_05216,decoy
DEC_05217,decoy
DEC_05218,decoy
DEC_05219,decoy
DEC_05220,decoy
DEC_05221,decoy
DEC_05222,decoy
DEC_05223,decoy
DEC_05224,decoy
DEC_05225,decoy
DEC_05226,decoy
DEC_05227,decoy
DEC_05228,decoy
DEC_05229,decoy
DEC_05230,decoy
DEC_05231,decoy
DEC_05232,decoy
DEC_05233,decoy
DEC_05234,decoy
DEC_05235,decoy
DEC_05236,decoy
DEC_05237,decoy
DEC_05238,decoy
DEC_05239,decoy
DEC_05240,decoy
DEC_05241,decoy
DEC_05242,decoy
DEC_05243,decoy
DEC_05244,decoy
DEC_05245,decoy
DEC_05246,decoy
DEC_05247,decoy
DEC_05248,decoy
DEC_05249,decoy
DEC_05250,decoy
DEC_05251,decoy
DEC_05252,decoy
DEC_05253,decoy
DEC_05254,decoy
DEC_05255,decoy
DEC_05256,decoy
DEC_05257,decoy
DEC_05258,decoy
DEC_05259,decoy
DEC_05260,decoy
DEC_05261,decoy
DEC_05262,decoy
DEC_05263,decoy
DEC_05264,decoy
DEC_05265,decoy
DEC_05266,decoy
DEC_05267,decoy
DEC_05268,decoy
DEC_05269,decoy
DEC_05270,decoy
DEC_05271,decoy
DEC_05272,decoy
DEC_05273,decoy
DEC_05274,decoy
DEC_05275,decoy
DEC_05276,decoy
DEC_05277,decoy
DEC_05278,decoy
DEC_05279,decoy
DEC_05280,decoy
DEC_05281,decoy
DEC_05282,decoy
DEC_05283,decoy
DEC_05284,decoy
DEC_05285,decoy
DEC_05286,decoy
DEC_05287,decoy
DEC_05288,decoy
DEC_05289,decoy
DEC_05290,decoy
DEC_05291,decoy
DEC_05292,decoy
DEC_05293,decoy
DEC_05294,decoy
DEC_05295,decoy
DEC_05296,decoy
DEC_05297,decoy
DEC_05298,decoy
DEC_05299,decoy
DEC_05300,decoy
DEC_05301,decoy
DEC_05302,decoy
DEC_05303,decoy
DEC_05304,decoy
DEC_05305,decoy
DEC_05306,decoy
DEC_05307,decoy
DEC_05308,decoy
DEC_05309,decoy
DEC_05310,decoy
DEC_05311,decoy
DEC_05312,decoy
DEC_05313,decoy
DEC_05314,decoy
DEC_05315,decoy
DEC_05316,decoy
DEC_05317,decoy
DEC_05318,decoy
DEC_05319,decoy
DEC_05320,decoy
DEC_05321,decoy
DEC_05322,decoy
DEC_05323,decoy
DEC_05324,decoy
DEC_05325,decoy
DEC_05326,decoy
DEC_05327,decoy
DEC_05328,decoy
DEC_05329,decoy
DEC_05330,decoy
DEC_05331,decoy
DEC_05332,decoy
DEC_05333,decoy
DEC_05334,decoy
DEC_05335,decoy
DEC_05336,decoy
DEC_05337,decoy
DEC_05338,decoy
DEC_05339,decoy
DEC_05340,decoy
DEC_05341,decoy
DEC_05342,decoy
DEC_05343,decoy
DEC_05344,decoy
DEC_05345,decoy
DEC_05346,decoy
DEC_05347,decoy
DEC_05348,decoy
DEC_05349,decoy
DEC_05350,decoy
DEC_05351,decoy
DEC_05352,decoy
DEC_05353,decoy
DEC_05354,decoy
DEC_05355,decoy
DEC_05356,decoy
DEC_05357,decoy
DEC_05358,decoy
DEC_05359,decoy
DEC_05360,decoy
DEC_05361,decoy
DEC_05362,decoy
DEC_05363,decoy
DEC_05364,decoy
DEC_05365,decoy
DEC_05366,decoy
DEC_05367,decoy
DEC_05368,decoy
DEC_05369,decoy
DEC_05370,decoy
DEC_05371,decoy
DEC_05372,decoy
DEC_05373,decoy
DEC_05374,decoy
DEC_05375,decoy
DEC_05376,decoy
DEC_05377,decoy
DEC_05378,decoy
DEC_05379,decoy
DEC_05380,decoy
DEC_05381,decoy
DEC_05382,decoy
DEC_05383,decoy
DEC_05384,decoy
DEC_05385,decoy
DEC_05386,decoy
DEC_05387,decoy
DEC_05388,decoy
DEC_05389,decoy
DEC_05390,decoy
DEC_05391,decoy
DEC_05392,decoy
DEC_05393,decoy
DEC_05394,decoy
DEC_05395,decoy
DEC_05396,decoy
DEC_05397,decoy
DEC_05398,decoy
DEC_05399,decoy
DEC_05400,decoy
DEC_05401,decoy
DEC_05402,decoy
DEC_05403,decoy
DEC_05404,decoy
DEC_05405,decoy
DEC_05406,decoy
DEC_05407,decoy
DEC_05408,decoy
DEC_05409,decoy
DEC_05410,decoy
DEC_05411,decoy
DEC_05412,decoy
DEC_05413,decoy
DEC_05414,decoy
DEC_05415,decoy
DEC_05416,decoy
DEC_05417,decoy
DEC_05418,decoy
DEC_05419,decoy
DEC_05420,decoy
DEC_05421,decoy
DEC_05422,decoy
DEC_05423,decoy
DEC_05424,decoy
DEC_05425,decoy
DEC_05426,decoy
DEC_05427,decoy
DEC_05428,decoy
DEC_05429,decoy
DEC_05430,decoy
DEC_05431,decoy
DEC_05432,decoy
DEC_05433,decoy
DEC_05434,decoy
DEC_05435,decoy
DEC_05436,decoy
DEC_05437,decoy
DEC_05438,decoy
DEC_05439,decoy
DEC_05440,decoy
DEC_05441,decoy
DEC_05442,decoy
DEC_05443,decoy
DEC_05444,decoy
DEC_05445,decoy
DEC_05446,decoy
DEC_05447,decoy
DEC_05448,decoy
DEC_05449,decoy
DEC_05450,decoy
DEC_05451,decoy
DEC_05452,decoy
DEC_05453,decoy
DEC_05454,decoy
DEC_05455,decoy
DEC_05456,decoy
DEC_05457,decoy
DEC_05458,decoy
DEC_05459,decoy
DEC_05460,decoy
DEC_05461,decoy
DEC_05462,decoy
DEC_05463,decoy
DEC_05464,decoy
DEC_05465,decoy
DEC_05466,decoy
DEC_05467,decoy
DEC_05468,decoy
DEC_05469,decoy
DEC_05470,decoy
DEC_05471,decoy
DEC_05472,decoy
DEC_05473,decoy
DEC_05474,decoy
DEC_05475,decoy
DEC_05476,decoy
DEC_05477,decoy
DEC_05478,decoy
DEC_05479,decoy
DEC_05480,decoy
DEC_05481,decoy
DEC_05482,decoy
DEC_05483,decoy
DEC_05484,decoy
DEC_05485,decoy
DEC_05486,decoy
DEC_05487,decoy
DEC_05488,decoy
DEC_05489,decoy
DEC_05490,decoy
DEC_05491,decoy
DEC_05492,decoy
DEC_05493,decoy
DEC_05494,decoy
DEC_05495,decoy
DEC_05496,decoy
DEC_05497,decoy
DEC_05498,decoy
DEC_05499,decoy
DEC_05500,decoy
DEC_05501,decoy
DEC_05502,decoy
DEC_05503,decoy
DEC_05504,decoy
DEC_05505,decoy
DEC_05506,decoy
DEC_05507,decoy
DEC_05508,decoy
DEC_05509,decoy
DEC_05510,decoy
DEC_05511,decoy
DEC_05512,decoy
DEC_05513,decoy
DEC_05514,decoy
DEC_05515,decoy
DEC_05516,decoy
DEC_05517,decoy
DEC_05518,decoy
DEC_05519,decoy
DEC_05520,decoy
DEC_05521,decoy
DEC_05522,decoy
DEC_05523,decoy
DEC_05524,decoy
DEC_05525,decoy
DEC_05526,decoy
DEC_05527,decoy
DEC_05528,decoy
DEC_05529,decoy
DEC_05530,decoy
DEC_05531,decoy
DEC_05532,decoy
DEC_05533,decoy
DEC_05534,decoy
DEC_05535,decoy
DEC_05536,decoy
DEC_05537,decoy
DEC_05538,decoy
DEC_05539,decoy
DEC_05540,decoy
DEC_05541,decoy
DEC_05542,decoy
DEC_05543,decoy
DEC_05544,decoy
DEC_05545,decoy
DEC_05546,decoy
DEC_05547,decoy
DEC_05548,decoy
DEC_05549,decoy
DEC_05550,decoy
DEC_05551,decoy
DEC_05552,decoy
DEC_05553,decoy
DEC_05554,decoy
DEC_05555,decoy
DEC_05556,decoy
DEC_05557,decoy
DEC_05558,decoy
DEC_05559,decoy
DEC_05560,decoy
DEC_05561,decoy
DEC_05562,decoy
DEC_05563,decoy
DEC_05564,decoy
DEC_05565,decoy
DEC_05566,decoy
DEC_05567,decoy
DEC_05568,decoy
DEC_05569,decoy
DEC_05570,decoy
DEC_05571,decoy
DEC_05572,decoy
DEC_05573,decoy
DEC_05574,decoy
DEC_05575,decoy
DEC_05576,decoy
DEC_05577,decoy
DEC_05578,decoy
DEC_05579,decoy
DEC_05580,decoy
DEC_05581,decoy
DEC_05582,decoy
DEC_05583,decoy
DEC_05584,decoy
DEC_05585,decoy
DEC_05586,decoy
DEC_05587,decoy
DEC_05588,decoy
DEC_05589,decoy
DEC_05590,decoy
DEC_05591,decoy
DEC_05592,decoy
DEC_05593,decoy
DEC_05594,decoy
DEC_05595,decoy
DEC_05596,decoy
DEC_05597,decoy
DEC_05598,decoy
DEC_05599,decoy
DEC_05600,decoy
DEC_05601,decoy
DEC_05602,decoy
DEC_05603,decoy
DEC_05604,decoy
DEC_05605,decoy
DEC_05606,decoy
DEC_05607,decoy
DEC_05608,decoy
DEC_05609,decoy
DEC_05610,decoy
DEC_05611,decoy
DEC_05612,decoy
DEC_05613,decoy
DEC_05614,decoy
DEC_05615,decoy
DEC_05616,decoy
DEC_05617,decoy
DEC_05618,decoy
DEC_05619,decoy
DEC_05620,decoy
DEC_05621,decoy
DEC_05622,decoy
DEC_05623,decoy
DEC_05624,decoy
DEC_05625,decoy
DEC_05626,decoy
DEC_05627,decoy
DEC_05628,decoy
DEC_05629,decoy
DEC_05630,decoy
DEC_05631,decoy
DEC_05632,decoy
DEC_05633,decoy
DEC_05634,decoy
DEC_05635,decoy
DEC_05636,decoy
DEC_05637,decoy
DEC_05638,decoy
DEC_05639,decoy
DEC_05640,decoy
DEC_05641,decoy
DEC_05642,decoy
DEC_05643,decoy
DEC_05644,decoy
DEC_05645,decoy
DEC_05646,decoy
DEC_05647,decoy
DEC_05648,decoy
DEC_05649,decoy
DEC_05650,decoy
DEC_05651,decoy
DEC_05652,decoy
DEC_05653,decoy
DEC_05654,decoy
DEC_05655,decoy
DEC_05656,decoy
DEC_05657,decoy
DEC_05658,decoy
DEC_05659,decoy
DEC_05660,decoy
DEC_05661,decoy
DEC_05662,decoy
DEC_05663,decoy
DEC_05664,decoy
DEC_05665,decoy
